rate_id,season_name,price_multiplier,listing_id
82793,Winter Off-Peak,1.03,1533807
82794,Winter Off-Peak,0.86,1534212
82795,Winter Off-Peak,1.23,1534782
82796,Summer Peak,0.84,1535607
82797,Summer Peak,1.02,1538077
82798,Summer Peak,1.42,1542279
82799,Winter Off-Peak,1.19,1546518
82800,Summer Peak,0.81,1546678
82801,Winter Off-Peak,1.01,1546945
82802,Summer Peak,1.41,1549413
82803,Winter Off-Peak,1.05,1551044
82804,Summer Peak,1.16,1552242
82805,Spring Break,0.83,1555919
82806,Winter Off-Peak,0.82,1559435
82807,Spring Break,1.45,1559912
82808,Spring Break,1.06,1560339
82809,Spring Break,1.15,1560408
82810,Spring Break,0.96,1564553
82811,Spring Break,1.23,1566326
82812,Winter Off-Peak,1.03,1567225
82813,Winter Off-Peak,0.88,1569396
82814,Winter Off-Peak,0.89,1570204
82815,Spring Break,1.25,1571455
82816,Spring Break,1.26,1572815
82817,Summer Peak,1.09,1573068
82818,Spring Break,1.41,1576883
82819,Summer Peak,1.14,1578103
82820,Spring Break,1.41,1578721
82821,Spring Break,1.24,1578776
82822,Spring Break,1.15,1581579
82823,Winter Off-Peak,1.21,1582540
82824,Spring Break,1.36,1583111
82825,Spring Break,1.31,1583335
82826,Winter Off-Peak,1.39,1583653
82827,Winter Off-Peak,1.07,1584060
82828,Winter Off-Peak,1.46,1586454
82829,Winter Off-Peak,1.27,1586576
82830,Summer Peak,1.05,1586641
82831,Winter Off-Peak,1.03,1586773
82832,Summer Peak,1.2,1586935
82833,Winter Off-Peak,0.89,1588221
82834,Spring Break,1.33,1589248
82835,Spring Break,1.35,1589715
82836,Spring Break,0.91,1591811
82837,Summer Peak,0.83,1593444
82838,Winter Off-Peak,0.83,1596314
82839,Winter Off-Peak,1.29,1598012
82840,Winter Off-Peak,1.32,1598033
82841,Spring Break,0.81,1598328
82842,Winter Off-Peak,1.39,1598785
82843,Summer Peak,1.2,1598863
82844,Spring Break,0.83,1600917
82845,Summer Peak,0.96,1601955
82846,Spring Break,1.45,1604488
82847,Summer Peak,1.26,1604489
82848,Summer Peak,1.0,1606312
82849,Winter Off-Peak,1.35,1608220
82850,Spring Break,1.39,1609672
82851,Summer Peak,1.11,1613110
82852,Winter Off-Peak,0.9,1614817
82853,Summer Peak,0.85,1614869
82854,Spring Break,1.13,1614964
82855,Spring Break,1.26,1615764
82856,Winter Off-Peak,1.27,1616540
82857,Summer Peak,1.42,1617443
82858,Summer Peak,1.5,1617488
82859,Winter Off-Peak,1.17,1619695
82860,Winter Off-Peak,1.45,1620225
82861,Spring Break,1.38,1620248
82862,Spring Break,1.37,1621235
82863,Summer Peak,1.18,1623431
82864,Summer Peak,1.49,1624665
82865,Winter Off-Peak,1.31,1628156
82866,Spring Break,1.38,1628564
82867,Spring Break,1.21,1630572
82868,Winter Off-Peak,0.96,1631845
82869,Winter Off-Peak,1.42,1633313
82870,Summer Peak,0.9,1633420
82871,Winter Off-Peak,1.17,1633924
82872,Summer Peak,1.22,1635088
82873,Summer Peak,1.44,1635672
82874,Spring Break,1.22,1640995
82875,Summer Peak,0.85,1644133
82876,Spring Break,0.91,1644146
82877,Winter Off-Peak,0.9,1645181
82878,Summer Peak,0.82,1645196
82879,Summer Peak,1.42,1645667
82880,Spring Break,1.44,1645772
82881,Spring Break,1.49,1645915
82882,Spring Break,1.34,1646432
82883,Winter Off-Peak,1.13,1646838
82884,Spring Break,1.15,1646910
82885,Winter Off-Peak,1.03,1649957
82886,Spring Break,1.43,1650470
82887,Spring Break,1.1,1651595
82888,Spring Break,1.19,1652236
82889,Spring Break,0.97,1652996
82890,Spring Break,1.29,1654551
82891,Winter Off-Peak,0.81,1654561
82892,Summer Peak,0.83,1654713
82893,Spring Break,1.16,1654738
82894,Spring Break,1.45,1654929
82895,Summer Peak,1.08,1655550
82896,Summer Peak,1.32,1655824
82897,Summer Peak,1.12,1655880
82898,Summer Peak,1.39,1656254
82899,Summer Peak,1.03,1656539
82900,Spring Break,1.13,1656585
82901,Winter Off-Peak,1.05,1656621
82902,Summer Peak,1.49,1657110
82903,Winter Off-Peak,1.12,1658703
82904,Spring Break,1.25,1664209
82905,Winter Off-Peak,0.86,1664614
82906,Summer Peak,0.96,1664716
82907,Summer Peak,1.31,1665498
82908,Summer Peak,1.21,1668328
82909,Spring Break,1.37,1669149
82910,Winter Off-Peak,1.43,1669250
82911,Winter Off-Peak,0.97,1670517
82912,Winter Off-Peak,1.18,1672860
82913,Spring Break,1.18,1672977
82914,Summer Peak,0.9,1673040
82915,Spring Break,0.84,1673338
82916,Summer Peak,1.44,1677887
82917,Winter Off-Peak,1.15,1678809
82918,Winter Off-Peak,1.24,1682258
82919,Spring Break,0.97,1682282
82920,Summer Peak,1.46,1682958
82921,Winter Off-Peak,1.43,1683227
82922,Spring Break,0.8,1683968
82923,Summer Peak,1.03,1684053
82924,Spring Break,1.25,1687108
82925,Summer Peak,1.21,1688711
82926,Spring Break,1.29,1688914
82927,Summer Peak,1.16,1690764
82928,Spring Break,1.38,1691188
82929,Summer Peak,1.1,1691798
82930,Spring Break,0.97,1692823
82931,Summer Peak,1.29,1693028
82932,Winter Off-Peak,1.33,1693171
82933,Summer Peak,1.33,1693524
82934,Winter Off-Peak,1.16,1695731
82935,Winter Off-Peak,1.11,1696050
82936,Spring Break,0.85,1696381
82937,Summer Peak,1.16,1697047
82938,Winter Off-Peak,0.99,1698334
82939,Spring Break,1.49,1699934
82940,Spring Break,1.08,1700471
82941,Spring Break,1.46,1701981
82942,Summer Peak,1.23,1702032
82943,Winter Off-Peak,1.38,1702533
82944,Winter Off-Peak,1.36,1702581
82945,Winter Off-Peak,1.13,1702781
82946,Summer Peak,1.28,1703506
82947,Spring Break,1.22,1703834
82948,Spring Break,1.1,1704210
82949,Winter Off-Peak,1.33,1704560
82950,Winter Off-Peak,0.88,1704798
82951,Summer Peak,1.05,1706997
82952,Summer Peak,0.87,1707422
82953,Summer Peak,1.14,1707823
82954,Spring Break,1.13,1708771
82955,Spring Break,0.82,1712462
82956,Spring Break,0.96,1712660
82957,Spring Break,0.9,1713409
82958,Spring Break,1.02,1716441
82959,Summer Peak,0.83,1716640
82960,Summer Peak,1.18,1717058
82961,Winter Off-Peak,1.41,1717138
82962,Spring Break,0.81,1717149
82963,Spring Break,1.5,1717226
82964,Winter Off-Peak,1.38,1721115
82965,Spring Break,1.32,1725295
82966,Summer Peak,0.96,1727923
82967,Spring Break,0.85,1728339
82968,Summer Peak,1.21,1728437
82969,Winter Off-Peak,1.4,1728625
82970,Winter Off-Peak,1.3,1728938
82971,Spring Break,1.43,1729286
82972,Spring Break,1.01,1730937
82973,Spring Break,0.9,1731245
82974,Summer Peak,1.03,1731365
82975,Summer Peak,1.29,1731969
82976,Winter Off-Peak,1.0,1732498
82977,Spring Break,0.81,1733054
82978,Summer Peak,1.22,1733157
82979,Summer Peak,1.43,1734724
82980,Winter Off-Peak,1.1,1735478
82981,Summer Peak,1.47,1735804
82982,Summer Peak,1.47,1736064
82983,Summer Peak,0.88,1738513
82984,Spring Break,0.93,1739847
82985,Winter Off-Peak,1.16,1740311
82986,Summer Peak,1.0,1741622
82987,Winter Off-Peak,0.83,1741745
82988,Summer Peak,0.84,1742471
82989,Winter Off-Peak,1.1,1742610
82990,Spring Break,1.21,1742654
82991,Spring Break,0.94,1743116
82992,Summer Peak,1.09,1743379
82993,Summer Peak,1.39,1744216
82994,Summer Peak,1.1,1744941
82995,Spring Break,1.47,1745358
82996,Spring Break,1.37,1745430
82997,Spring Break,0.85,1745658
82998,Summer Peak,1.08,1746726
82999,Spring Break,0.81,1747405
83000,Winter Off-Peak,1.24,1747833
83001,Spring Break,1.35,1748189
83002,Winter Off-Peak,0.99,1750248
83003,Winter Off-Peak,1.27,1750527
83004,Spring Break,1.07,1750679
83005,Summer Peak,1.33,1752112
83006,Summer Peak,0.81,1752206
83007,Spring Break,0.86,1753671
83008,Spring Break,0.92,1755484
83009,Spring Break,1.48,1755844
83010,Summer Peak,1.31,1758391
83011,Winter Off-Peak,1.12,1759154
83012,Winter Off-Peak,1.18,1759462
83013,Winter Off-Peak,0.83,1759526
83014,Summer Peak,1.19,1762513
83015,Summer Peak,1.35,1762852
83016,Summer Peak,0.98,1763209
83017,Spring Break,1.41,1763333
83018,Summer Peak,1.43,1763736
83019,Winter Off-Peak,0.92,1763956
83020,Winter Off-Peak,0.92,1766846
83021,Summer Peak,1.05,1767037
83022,Summer Peak,1.3,1771965
83023,Summer Peak,1.18,1776732
83024,Winter Off-Peak,1.29,1777007
83025,Summer Peak,1.31,1777197
83026,Summer Peak,0.88,1777674
83027,Spring Break,1.43,1778294
83028,Summer Peak,0.89,1780748
83029,Spring Break,1.28,1781052
83030,Winter Off-Peak,0.98,1781697
83031,Winter Off-Peak,0.91,1781786
83032,Summer Peak,0.86,1782079
83033,Spring Break,1.16,1782437
83034,Summer Peak,1.2,1782667
83035,Winter Off-Peak,1.29,1782872
83036,Winter Off-Peak,0.88,1785141
83037,Winter Off-Peak,1.3,1785187
83038,Winter Off-Peak,1.08,1785942
83039,Summer Peak,0.93,1786408
83040,Spring Break,1.19,1787771
83041,Winter Off-Peak,1.35,1788989
83042,Winter Off-Peak,1.35,1789715
83043,Winter Off-Peak,0.92,1791105
83044,Winter Off-Peak,1.38,1793091
83045,Summer Peak,1.12,1793411
83046,Summer Peak,1.41,1794250
83047,Winter Off-Peak,0.86,1796722
83048,Summer Peak,1.13,1797025
83049,Spring Break,1.32,1798210
83050,Spring Break,0.94,1798271
83051,Spring Break,1.21,1798500
83052,Spring Break,1.14,1801036
83053,Spring Break,1.01,1801130
83054,Summer Peak,1.2,1802584
83055,Winter Off-Peak,0.87,1802838
83056,Summer Peak,1.29,1803165
83057,Winter Off-Peak,1.39,1803279
83058,Summer Peak,1.32,1805150
83059,Spring Break,1.16,1805261
83060,Summer Peak,0.99,1806138
83061,Summer Peak,1.29,1806378
83062,Winter Off-Peak,1.14,1806651
83063,Spring Break,1.32,1807106
83064,Summer Peak,1.04,1807757
83065,Winter Off-Peak,1.25,1808497
83066,Spring Break,1.13,1808550
83067,Winter Off-Peak,1.37,1809547
83068,Spring Break,0.9,1810640
83069,Winter Off-Peak,1.19,1811446
83070,Winter Off-Peak,0.8,1812111
83071,Winter Off-Peak,1.3,1813681
83072,Spring Break,1.47,1813829
83073,Summer Peak,0.95,1814010
83074,Spring Break,1.14,1814279
83075,Spring Break,0.99,1815211
83076,Summer Peak,1.41,1815505
83077,Winter Off-Peak,1.35,1817510
83078,Spring Break,1.16,1817905
83079,Spring Break,1.21,1818411
83080,Spring Break,0.95,1818420
83081,Winter Off-Peak,0.96,1818820
83082,Spring Break,1.18,1819623
83083,Spring Break,0.82,1820858
83084,Summer Peak,0.88,1820931
83085,Winter Off-Peak,1.02,1821541
83086,Winter Off-Peak,1.04,1823141
83087,Summer Peak,1.41,1824808
83088,Spring Break,0.91,1825949
83089,Winter Off-Peak,1.1,1826701
83090,Spring Break,1.47,1827525
83091,Spring Break,0.97,1827723
83092,Summer Peak,1.36,1827962
83093,Winter Off-Peak,1.14,1828063
83094,Winter Off-Peak,0.83,1830244
83095,Winter Off-Peak,1.06,1831227
83096,Spring Break,1.02,1832120
83097,Spring Break,0.81,1834738
83098,Winter Off-Peak,0.91,1835367
83099,Spring Break,1.25,1836381
83100,Winter Off-Peak,1.15,1839231
83101,Summer Peak,1.44,1839341
83102,Spring Break,1.05,1839818
83103,Summer Peak,0.96,1841356
83104,Summer Peak,0.95,1842739
83105,Summer Peak,1.32,1843034
83106,Winter Off-Peak,1.02,1843108
83107,Summer Peak,1.21,1843674
83108,Winter Off-Peak,1.22,1843955
83109,Summer Peak,0.91,1844088
83110,Summer Peak,0.94,1844705
83111,Summer Peak,0.98,1844792
83112,Summer Peak,1.49,1844847
83113,Spring Break,1.26,1846100
83114,Summer Peak,1.2,1846528
83115,Spring Break,1.01,1846580
83116,Summer Peak,0.93,1847096
83117,Spring Break,1.15,1847261
83118,Winter Off-Peak,1.4,1847389
83119,Summer Peak,0.99,1847434
83120,Winter Off-Peak,1.18,1850695
83121,Winter Off-Peak,1.07,1851767
83122,Winter Off-Peak,1.32,1851926
83123,Spring Break,1.23,1853765
83124,Winter Off-Peak,0.83,1855846
83125,Winter Off-Peak,0.92,1856027
83126,Summer Peak,1.32,1856261
83127,Spring Break,1.44,1856627
83128,Winter Off-Peak,1.1,1856803
83129,Spring Break,1.35,1856914
83130,Winter Off-Peak,1.1,1859901
83131,Spring Break,0.91,1860838
83132,Spring Break,0.89,1861281
83133,Summer Peak,1.17,1861493
83134,Winter Off-Peak,1.25,1863930
83135,Winter Off-Peak,0.83,1864061
83136,Summer Peak,1.38,1864757
83137,Summer Peak,1.11,1865336
83138,Winter Off-Peak,1.21,1865884
83139,Winter Off-Peak,1.31,1866051
83140,Summer Peak,1.21,1869202
83141,Summer Peak,1.0,1869432
83142,Summer Peak,1.21,1869467
83143,Winter Off-Peak,1.49,1869685
83144,Spring Break,1.28,1870228
83145,Summer Peak,0.99,1871261
83146,Spring Break,1.24,1871311
83147,Summer Peak,0.82,1872838
83148,Spring Break,0.97,1873531
83149,Summer Peak,1.25,1876811
83150,Summer Peak,1.3,1876969
83151,Summer Peak,1.2,1877255
83152,Spring Break,1.22,1878642
83153,Summer Peak,1.39,1878692
83154,Winter Off-Peak,1.13,1878965
83155,Winter Off-Peak,1.06,1880539
83156,Winter Off-Peak,1.45,1881556
83157,Summer Peak,1.3,1881586
83158,Spring Break,1.06,1881801
83159,Summer Peak,1.02,1881846
83160,Spring Break,1.11,1884398
83161,Summer Peak,0.98,1885385
83162,Summer Peak,0.95,1885714
83163,Summer Peak,1.06,1885826
83164,Summer Peak,1.12,1886240
83165,Winter Off-Peak,1.17,1886294
83166,Summer Peak,1.37,1886978
83167,Winter Off-Peak,1.5,1887291
83168,Summer Peak,1.33,1887489
83169,Spring Break,1.22,1887874
83170,Spring Break,0.9,1888006
83171,Summer Peak,1.36,1890851
83172,Spring Break,1.25,1891017
83173,Spring Break,0.99,1891118
83174,Summer Peak,0.9,1891274
83175,Summer Peak,1.35,1891798
83176,Spring Break,1.26,1892319
83177,Winter Off-Peak,1.17,1893225
83178,Summer Peak,1.17,1895196
83179,Summer Peak,1.2,1895457
83180,Spring Break,1.21,1896296
83181,Spring Break,0.9,1897001
83182,Winter Off-Peak,1.37,1897447
83183,Spring Break,1.15,1898110
83184,Spring Break,1.46,1899076
83185,Spring Break,0.87,1900616
83186,Summer Peak,1.37,1900780
83187,Spring Break,1.5,1901357
83188,Summer Peak,1.45,1903198
83189,Spring Break,1.37,1903249
83190,Winter Off-Peak,1.47,1903288
83191,Summer Peak,1.25,1905865
83192,Spring Break,1.18,1906604
83193,Summer Peak,0.89,1906804
83194,Spring Break,1.07,1906993
83195,Winter Off-Peak,0.85,1907058
83196,Winter Off-Peak,0.86,1908767
83197,Spring Break,1.22,1908852
83198,Spring Break,1.01,1908986
83199,Summer Peak,0.86,1910270
83200,Summer Peak,1.38,1911333
83201,Winter Off-Peak,1.09,1911641
83202,Winter Off-Peak,0.97,1912357
83203,Spring Break,1.48,1913540
83204,Winter Off-Peak,1.0,1913864
83205,Winter Off-Peak,1.49,1914231
83206,Summer Peak,1.44,1914381
83207,Spring Break,1.2,1914461
83208,Summer Peak,1.14,1914590
83209,Spring Break,1.27,1914630
83210,Winter Off-Peak,0.83,1914759
83211,Winter Off-Peak,0.81,1914787
83212,Spring Break,0.94,1917629
83213,Winter Off-Peak,1.27,1918693
83214,Winter Off-Peak,0.83,1918903
83215,Winter Off-Peak,0.89,1919647
83216,Winter Off-Peak,1.24,1919766
83217,Summer Peak,1.28,1919896
83218,Summer Peak,1.22,1920085
83219,Winter Off-Peak,1.16,1921859
83220,Spring Break,1.4,1922448
83221,Summer Peak,1.5,1922863
83222,Winter Off-Peak,1.43,1923153
83223,Spring Break,0.97,1924645
83224,Spring Break,1.48,1925224
83225,Summer Peak,1.03,1925519
83226,Spring Break,1.06,1928556
83227,Winter Off-Peak,0.98,1928570
83228,Winter Off-Peak,1.04,1928961
83229,Winter Off-Peak,1.35,1929041
83230,Spring Break,1.42,1929186
83231,Spring Break,1.18,1929321
83232,Winter Off-Peak,1.42,1929540
83233,Summer Peak,0.92,1931341
83234,Spring Break,1.33,1931609
83235,Winter Off-Peak,1.37,1932094
83236,Spring Break,0.83,1932110
83237,Spring Break,1.23,1932491
83238,Winter Off-Peak,0.97,1934444
83239,Spring Break,1.49,1934512
83240,Spring Break,1.04,1934765
83241,Winter Off-Peak,1.23,1934804
83242,Spring Break,1.15,1935109
83243,Summer Peak,1.3,1935175
83244,Spring Break,1.34,1935302
83245,Summer Peak,0.84,1935826
83246,Winter Off-Peak,1.38,1936633
83247,Summer Peak,1.44,1936772
83248,Spring Break,0.96,1937226
83249,Spring Break,1.23,1937323
83250,Winter Off-Peak,1.42,1937325
83251,Summer Peak,1.21,1937761
83252,Winter Off-Peak,1.06,1939106
83253,Spring Break,1.21,1939283
83254,Summer Peak,1.48,1940534
83255,Spring Break,1.12,1940780
83256,Spring Break,0.86,1941094
83257,Spring Break,0.9,1941435
83258,Summer Peak,1.48,1941439
83259,Winter Off-Peak,1.45,1941495
83260,Summer Peak,1.04,1942935
83261,Winter Off-Peak,1.43,1944155
83262,Winter Off-Peak,0.87,1944891
83263,Spring Break,1.45,1945115
83264,Winter Off-Peak,1.4,1947400
83265,Summer Peak,1.45,1948494
83266,Summer Peak,1.27,1948745
83267,Winter Off-Peak,0.97,1950311
83268,Winter Off-Peak,0.96,1950318
83269,Winter Off-Peak,0.95,1950588
83270,Winter Off-Peak,1.12,1950603
83271,Winter Off-Peak,0.83,1952271
83272,Spring Break,1.06,1953636
83273,Winter Off-Peak,1.03,1953928
83274,Summer Peak,1.3,1954429
83275,Summer Peak,1.02,1954450
83276,Spring Break,0.84,1954495
83277,Winter Off-Peak,1.42,1954653
83278,Spring Break,1.0,1955844
83279,Summer Peak,0.83,1956346
83280,Summer Peak,1.22,1956467
83281,Spring Break,1.3,1956677
83282,Spring Break,1.42,1956726
83283,Spring Break,1.04,1958765
83284,Summer Peak,1.27,1959024
83285,Spring Break,1.4,1960045
83286,Summer Peak,0.99,1960358
83287,Summer Peak,1.22,1961288
83288,Winter Off-Peak,1.18,1961361
83289,Spring Break,1.36,1961937
83290,Spring Break,1.28,1965103
83291,Summer Peak,1.04,1965712
83292,Spring Break,0.85,1965766
83293,Spring Break,1.35,1967045
83294,Spring Break,0.94,1970017
83295,Spring Break,1.06,1970574
83296,Winter Off-Peak,0.85,1970697
83297,Winter Off-Peak,0.84,1970915
83298,Winter Off-Peak,0.98,1971200
83299,Winter Off-Peak,1.16,1971239
83300,Summer Peak,1.49,1971540
83301,Spring Break,1.48,1971635
83302,Winter Off-Peak,1.1,1973889
83303,Winter Off-Peak,1.01,1974700
83304,Summer Peak,0.8,1975069
83305,Summer Peak,0.94,1975168
83306,Spring Break,0.91,1975999
83307,Winter Off-Peak,0.86,1976123
83308,Summer Peak,1.08,1977888
83309,Summer Peak,0.93,1978445
83310,Spring Break,0.87,1979076
83311,Winter Off-Peak,1.28,1979127
83312,Winter Off-Peak,1.31,1979506
83313,Winter Off-Peak,1.38,1979579
83314,Spring Break,1.19,1979744
83315,Summer Peak,1.14,1979848
83316,Summer Peak,1.07,1980179
83317,Winter Off-Peak,1.27,1981410
83318,Summer Peak,1.15,1981590
83319,Winter Off-Peak,0.97,1981656
83320,Summer Peak,1.21,1981669
83321,Summer Peak,1.14,1983188
83322,Winter Off-Peak,1.11,1983466
83323,Winter Off-Peak,0.9,1983531
83324,Summer Peak,1.38,1984390
83325,Spring Break,1.38,1984486
83326,Spring Break,1.47,1985022
83327,Spring Break,0.86,1987371
83328,Winter Off-Peak,1.28,1987546
83329,Summer Peak,1.15,1987584
83330,Spring Break,1.3,1987627
83331,Summer Peak,0.96,1987949
83332,Summer Peak,1.12,1988823
83333,Spring Break,1.04,1989731
83334,Spring Break,0.87,1989838
83335,Winter Off-Peak,1.25,1989972
83336,Winter Off-Peak,0.81,1992751
83337,Summer Peak,0.83,1994398
83338,Summer Peak,1.42,1994548
83339,Winter Off-Peak,1.29,1997487
83340,Summer Peak,0.81,1997957
83341,Summer Peak,1.37,1998026
83342,Spring Break,1.02,2000156
83343,Summer Peak,1.34,2000576
83344,Spring Break,0.84,2000611
83345,Winter Off-Peak,1.35,2003180
83346,Winter Off-Peak,1.37,2003807
83347,Spring Break,0.98,2006452
83348,Summer Peak,1.08,2008122
83349,Summer Peak,1.02,2008190
83350,Winter Off-Peak,0.93,2008227
83351,Spring Break,1.18,2010624
83352,Spring Break,0.93,2010787
83353,Summer Peak,1.25,2010971
83354,Winter Off-Peak,0.98,2011212
83355,Spring Break,1.15,2011692
83356,Winter Off-Peak,1.09,2012104
83357,Summer Peak,0.92,2012368
83358,Spring Break,1.36,2012424
83359,Summer Peak,1.39,2012750
83360,Winter Off-Peak,0.89,2013807
83361,Winter Off-Peak,0.98,2014701
83362,Summer Peak,1.12,2015094
83363,Spring Break,1.24,2015168
83364,Winter Off-Peak,1.05,2015586
83365,Summer Peak,0.99,2016579
83366,Winter Off-Peak,0.97,2017012
83367,Summer Peak,1.09,2017397
83368,Winter Off-Peak,1.35,2019755
83369,Spring Break,1.28,2019927
83370,Winter Off-Peak,1.01,2020881
83371,Winter Off-Peak,1.34,2021742
83372,Spring Break,0.83,2022126
83373,Summer Peak,0.94,2022728
83374,Spring Break,1.34,2022920
83375,Spring Break,1.44,2022938
83376,Spring Break,0.85,2022958
83377,Spring Break,1.42,2023357
83378,Spring Break,0.84,2023577
83379,Summer Peak,1.42,2024991
83380,Summer Peak,1.49,2025779
83381,Summer Peak,0.94,2026434
83382,Spring Break,1.31,2026869
83383,Spring Break,1.02,2028178
83384,Winter Off-Peak,1.1,2028272
