listing_id,property_name,room_type,latitude,longitude,host_id
1886294,quitissential brooklyn loft,Entire home/apt,40.70289,-73.98583,9813350
1886978,Sunny & Budget Friendly,Private room,40.64674,-73.89501,9522524
1887291,"Private, Peaceful Times Square 1BR",Entire home/apt,40.75406,-73.99376,9817733
1887489,Gracious Brooklyn Limestone,Entire home/apt,40.66173,-73.95382,9818634
1887874,"Big, bright, Williamsburg bedroom",Private room,40.70711,-73.94457,9820312
1888006,"14 Min 2Union Sq, Manhattan with Private Entrance",Private room,40.70565,-73.92254,9820942
1890851,"Stylish,Sunny, spacious luxury loft",Entire home/apt,40.68166,-73.94325,6321587
1891017,Awesome Huge Studio - NYC Center,Entire home/apt,40.75066,-74.00377,9794342
1891118,Large Studio apartment,Entire home/apt,40.68285,-73.95112,9831559
1891274,Clinton Hill 1BR in charming 2BR,Private room,40.68442,-73.95639,9832158
1891798,The Spencer,Entire home/apt,40.69181,-73.95366,3196987
1892319,Private BR in Chelsea (women or couples only),Private room,40.74793,-74.00691,3416555
1893225,"Modern, spacious 2 BR, 2 Bath - BK",Entire home/apt,40.68049,-73.97302,1297675
1895196,Apt near Museum Mile,Entire home/apt,40.76981,-73.95812,9847713
1895457,Greenpoint Studio w/ 2 cats,Entire home/apt,40.72587,-73.94122,9848620
1896296,Modern Industrial 1br Loft w/City View,Entire home/apt,40.72749,-73.94201,7503643
1897001,"GIANT! Perfect for families, in the center of NYC",Entire home/apt,40.75463,-73.97062,9854533
1897447,Large Garden Apartment,Entire home/apt,40.68374,-73.98558,9856784
1898110,Charming one bedroom in brownstone,Private room,40.68323,-73.98643,9520651
1899076,"14 min to Union Square, Manhattan-Sunny Modern Rm",Private room,40.70505,-73.92281,9820942
1900616,nice furnished room ground floor,Private room,40.71863,-73.94575,5097458
1900780,1000 Sq Ft Loft in Flatiron.,Entire home/apt,40.73892,-73.98922,9870396
1901357,Spring in Ditmas Park Brooklyn!!!,Entire home/apt,40.6406,-73.96195,9872650
1903198,Time Square in 30 minutes. Front room.,Private room,40.73673,-73.92526,3158364
1903249,The heart of Manhattan - NYC,Private room,40.74676,-74.00234,3187531
1903288,Beautiful and spacious  bedroom in Williamsburg,Private room,40.71351,-73.94316,7849107
1905865,Zen & Cozy 2Bedroom in Williamsburg,Entire home/apt,40.70727,-73.95459,2332618
1906604,280 Degree Views Of Manhattan (TS),Entire home/apt,40.76019,-73.99586,6806417
1906804,Private Master Bedroom w/Garden 14 min to Union Sq,Private room,40.70561,-73.92515,9820942
1906993,Lower East Side Penthouse Room w/ Epic Views,Private room,40.72147,-73.98806,4358024
1907058,PRIVATE ROOM #2 STARTING AT $67 PER NIGHT,Private room,40.64913,-73.92525,9898029
1908767,Large Bedroom in the East Village,Private room,40.72745,-73.98344,9888877
1908852,Oversized Studio By Columbus Circle,Entire home/apt,40.7706,-73.98919,684629
1908986,NYC UES APT RENTAL,Entire home/apt,40.77785,-73.9454,9906590
1910270,Lovely Brooklyn Brownstone  one block from Subway,Entire home/apt,40.68396,-73.98914,9912620
1911333,A room with private bathroom,Private room,40.67814,-73.92375,9917136
1911641,"Modern Midtown Apt, close to MoMA",Entire home/apt,40.75876,-73.96854,5032943
1912357,"Brooklyn apt, hip hood, with a view",Entire home/apt,40.67801,-73.96106,9921108
1913540,Cute Spacious Studio in Fort Greene,Entire home/apt,40.68516,-73.97461,325455
1913864,One Bedroom in an apartment,Private room,40.67138,-73.96058,9745149
1914231,"Perfect Harlem, New York Retreat",Entire home/apt,40.81056,-73.943,9709235
1914381,Bedroom for one,Private room,40.82954,-73.94436,9909455
1914461,"Space, elegance, and comfort - Room",Private room,40.80029,-73.94294,9930219
1914590,Nice clean large Bedroom in Astoria,Private room,40.76425,-73.90489,6194487
1914630,"Comfy, Spacious, Modern, Sweet Home",Private room,40.69309,-73.95921,342599
1914759,Urban Oasis in Chelsea,Entire home/apt,40.74276,-74.00016,9931428
1914787,Your home away from home in Comfort,Private room,40.71477,-73.82012,9509269
1917629,Gorgeous duplex 1 BR Brownstone apt,Entire home/apt,40.69414,-73.96634,5453550
1918693,Lovely Bedrooms in Artist's Home,Private room,40.68474,-73.9632,9947332
1918903,Private 2 BR APT: Free WIFI & JACUZZI,Entire home/apt,40.67963,-73.9375,5243122
1919647,2 floor Apt w 300sqft Terrace,Entire home/apt,40.72083,-73.98755,9951559
1919766,Full of Harlem Soul & Charm,Private room,40.82438,-73.94332,9501531
1919896,Sunny 2 bedroom in Prospect/Crown Heights,Entire home/apt,40.67689,-73.95878,1345452
1920085,Small Room With Private Loft Bed,Private room,40.74404,-73.95233,1229984
1921859,Adorable 1BD Home with view of NYC,Entire home/apt,40.77453,-73.92833,9959323
1922448,Sunny bedroom in Williamsburg,Private room,40.71278,-73.94035,8740210
1922863,Bi-level Loft with a Private Garden,Entire home/apt,40.71715,-73.95527,915973
1923153,Cozy Vintage Inspired East Village,Entire home/apt,40.72709,-73.98442,9965028
1924645,Sunny Studio in Prime Williamsburg,Entire home/apt,40.7161,-73.95074,110958
1925224,"Beautiful, large, charming spot",Entire home/apt,40.71758,-73.9543,9946315
1925519,Sublet: $490/Wk,Private room,40.7193,-73.98986,2765870
1928556,"Private Apt, Large, Safe / 5mins to TIMES SQUARE",Entire home/apt,40.76143,-73.99223,4482351
1928570,"Studio Apt. in Williamsburg, Brooklyn, NY",Entire home/apt,40.71532,-73.94581,4393792
1928961,Futon 2.0,Shared room,40.80026,-73.95197,9989761
1929041,BEST PRICE - WILLIAMSBURG 1 ROOM,Private room,40.70576,-73.94827,9265204
1929186,Modern Bright Loft in Clinton Hill,Entire home/apt,40.69135,-73.95859,9990552
1929321,Quiet 1br in a Mansion!,Entire home/apt,40.68492,-73.96669,9991075
1929540,2 floor loft in Gramercy park,Entire home/apt,40.73772,-73.98025,6846161
1931341,Cozy bedroom on Wall Street,Private room,40.70602,-74.0072,9997988
1931609,Entire Park Slope Townhouse,Entire home/apt,40.67982,-73.98005,9442045
1932094,"HEART OF NYC! AMAIZING LOCATION!, SUPER ROOM",Private room,40.76135,-73.97785,10001478
1932110,Manhattan/ LES Short term Stay,Private room,40.72373,-73.99118,10001551
1932491,Best View/Luxury Building/Time Squ.,Private room,40.75887,-73.99475,10003254
1934444,Havemeyer Holiday,Private room,40.71674,-73.95262,4393358
1934512,Penthouse studio w/ skylights and skyline views,Entire home/apt,40.6912,-73.96686,2317686
1934765,"One Bedroom Apt, Suitable for Two",Entire home/apt,40.83645,-73.86634,10012271
1934804,3 Story Brooklyn House - Sleeps 10!,Entire home/apt,40.69356,-73.96744,10012421
1935109,Unique sunny loft in Manhattan!,Entire home/apt,40.71972,-73.99299,1319462
1935175,cute 2BD apt in greenpoint,Entire home/apt,40.73419,-73.95493,239829
1935302,COZY and WARM Garden Apartment,Entire home/apt,40.69117,-73.97047,10008086
1935826,"Priv room in 3 bdrm apt - Room ""C""",Private room,40.80688,-73.94932,9207223
1936633,Great 1BD waterfront City Island NY,Entire home/apt,40.85258,-73.78762,10018391
1936772,Private Ground Floor Studio Apt PLUS Driveway,Entire home/apt,40.71576,-73.86268,2274545
1937226,Awesome Harlem House 3 bdr 2 floors,Entire home/apt,40.80874,-73.94756,8826175
1937323,"Hell's Kitchen, close to All",Entire home/apt,40.76247,-73.99225,10023559
1937325,2Br East Village VERY Spacious Apt.,Entire home/apt,40.72815,-73.98059,5048868
1937761,Modern & Quiet 2bdr Astoria - 2 blocks from Subway,Entire home/apt,40.7582,-73.91687,3294551
1939106,Charming 1BR in the East Village,Entire home/apt,40.72997,-73.98497,3710931
1939283,Wyckoff Street Garden Apartment,Entire home/apt,40.68437,-73.98654,7329934
1940534,Big specious room is Manhattan!!!,Private room,40.82024,-73.93799,5164854
1940780,Amazing Greenpoint/Williamsburg Apt,Entire home/apt,40.72318,-73.94931,576056
1941094,XLARGE-Modern-clean master bedroom,Private room,40.80447,-73.94034,2559004
1941435,Sunny Room near all,Private room,40.67769,-73.92303,9917136
1941439,Private Room next to Park - 5 mins to subways!!,Private room,40.79629,-73.94769,10041857
1941495,"Huge Garden Duplex, 20 min Manhattan!",Entire home/apt,40.68626,-73.91324,1430695
1942935,Family house in South Park Slope,Entire home/apt,40.66583,-73.98956,1479666
1944155,Funky Furnished Studio on Tree-Lined Street,Entire home/apt,40.68605,-73.97517,7720086
1944891,Spacious one bedroom apartment,Entire home/apt,40.70139,-73.94499,861330
1945115,Beautiful Luxury Room in Central Harlem/Columbia,Private room,40.80419,-73.95582,10061009
1947400,1BD Cozy Chelsea Apartment,Entire home/apt,40.74328,-73.99742,10071397
1948494,Amazing 550 Sq Ft Studio Apartment.,Entire home/apt,40.63803,-73.94894,9950152
1948745,Immaculate 3BR Williamsburg Condo,Entire home/apt,40.72575,-73.95231,9535237
1950311,"Bright, cozy East Williamsburg home",Entire home/apt,40.70604,-73.94457,8551260
1950318,NYC Theatre District 1 Bdrm Apt ,Entire home/apt,40.76435,-73.99054,10074602
1950588,Newly Renovated One Bedroom,Entire home/apt,40.7193,-73.99781,10087095
1950603,Cozy NYC apt. 10min to Central Park,Entire home/apt,40.75401,-73.91757,8048803
1952271,Super Clean 1 bedroom Upper West Side,Entire home/apt,40.80009,-73.97009,4259154
1953636,large private bedroom in shared ap,Private room,40.68508,-73.97393,1294674
1953928,Huge 2 Bedrooms NYC ,Entire home/apt,40.76266,-73.91451,10100413
1954429,Scenic 1 Bedroom sleeps 4,Entire home/apt,40.85516,-73.93717,10102581
1954450,Spacious Sunny Designer 1 Bedroom in East Village,Entire home/apt,40.72187,-73.98083,2266169
1954495,East Village gem!,Entire home/apt,40.7281,-73.98671,10102809
1954653,FIVE STAR LIGHT-FILLED DUPLEX - PRIVATE DECK,Entire home/apt,40.74423,-73.97614,10103520
1955844,Charming 1BD Apt in Classy Brownstone by Union Sq,Entire home/apt,40.73925,-73.99359,1308525
1956346,THE HEART OF COOL WILLIAMSBURG NYC,Entire home/apt,40.71746,-73.9607,5278115
1956467,"Big, beautiful, central 1BD in Brooklyn",Entire home/apt,40.67475,-73.96385,1500550
1956677,"The ""Humphrey Bogart""",Entire home/apt,40.80844,-73.92889,120623
1956726,Colorful 1 Bedroom APT in the East Village,Entire home/apt,40.7334,-73.98801,2301618
1958765,Stylish 1 BR Loft Apt Williamsburg,Entire home/apt,40.71688,-73.94584,10123248
1959024,950 SQ FT ONE BEDROOM + 2 TERRACES,Entire home/apt,40.77924,-73.95405,10124193
1960045,Loft Bedroom in Luxury Apartment,Private room,40.71842,-73.94093,6655162
1960358,Couples and Family Paradise.,Entire home/apt,40.68528,-73.87819,10129919
1961288,Gorgeous Modern Downtown Condo with Stunning Views,Entire home/apt,40.72139,-73.99271,1321170
1961361,Private Master BR in 3 BR Apt,Private room,40.71286,-73.98437,10134825
1961937,Lovely 2 bedroom apartment,Entire home/apt,40.8233,-73.95591,3899946
1965103,Quiet and Sunny studio in EV,Entire home/apt,40.72811,-73.98663,10150931
1965712,Lovely large 1-bdrm apt UWS,Entire home/apt,40.78122,-73.98473,10153235
1965766,LARGE Studio in elevator building!,Entire home/apt,40.76876,-73.95979,10153970
1967045,Top Floor Brooklyn Pad 1.5Bd/1Bth,Entire home/apt,40.67694,-73.9813,9975193
1970017,"Chic & Cheerful Home in Williamsburg, Brooklyn",Private room,40.71367,-73.95673,2052364
1970574,Park Slope Townhouse TOP FLOOR,Entire home/apt,40.66579,-73.98991,579495
1970697,Lovely & Large Private Queen Bedroom,Private room,40.69484,-73.9342,3388950
1970915,Private Backyard! Beautiful 1BR apartment.,Entire home/apt,40.70022,-73.91441,10176907
1971200,Big Room by Times Square,Private room,40.76636,-73.98634,10178252
1971239,BRIGHT AND SPACIOUS 3 BEDROOM WITH GARDEN,Entire home/apt,40.6713,-73.94329,1225787
1971540,Sunny Midtown NYC Room,Private room,40.77021,-73.98721,10179999
1971635,Adorable Apt on Prospect Park!,Entire home/apt,40.65899,-73.97771,10180449
1973889,Exposed Brick Wall Bedroom,Private room,40.72493,-74.00193,3020145
1974700,AMAZING ONE BEDROOM IN MANHATTAN,Entire home/apt,40.81381,-73.94166,1556814
1975069,Loft Bedroom in Duplex 3BR & Private Roof,Private room,40.72796,-73.99761,151654
1975168,Fantastic Williamsburg Waterfront!,Private room,40.70978,-73.96854,1351409
1975999,Luxury studio,Entire home/apt,40.74163,-73.99857,10200352
1976123,Huge Loft with Private Entrance,Entire home/apt,40.72823,-73.98933,6547579
1977888,East Village Studio Super location,Entire home/apt,40.72679,-73.98598,9878261
1978445,Bedroom in East Williamsburg,Private room,40.70608,-73.94269,8551260
1979076,Authentic Factory 1BR w/City View,Entire home/apt,40.72539,-73.94074,7503643
1979127,East Village Duplex Penthouse,Entire home/apt,40.7282,-73.98615,1472225
1979506,Cozy duplex on the Upper East side!,Private room,40.76838,-73.95481,10071119
1979579,Best Central Park/NYC View Apt,Entire home/apt,40.78468,-73.97137,8219931
1979744,Bright & Budget Friendly,Private room,40.64605,-73.89382,9522524
1979848,1 BR  in a luxury apt bldg,Entire home/apt,40.67122,-73.98618,10217559
1980179,Best of the East Village Cozy 2 Bedroom,Entire home/apt,40.72862,-73.98885,18174
1981410,Spacious 1 bed near train!,Entire home/apt,40.77906,-73.91265,6638763
1981590,Loft 15 - 20 minutes to Manhattan,Entire home/apt,40.69937,-73.91463,10225447
1981656,Loft 402 : Photo Studio : Brooklyn,Entire home/apt,40.71871,-73.96456,4139790
1981669,1 Bedroom Apartment Lefferts Garden,Entire home/apt,40.66362,-73.94926,10226006
1983188,1BR near Columbia / Central Park,Private room,40.79859,-73.96078,1521508
1983466,A Cozy Creative Room for Nomads,Private room,40.80168,-73.96253,2777672
1983531,Spacious Bright 1 Bedroom East Village Apartment,Entire home/apt,40.72754,-73.98555,5586949
1984390,Big Cozy Studio ,Entire home/apt,40.77556,-73.9483,10238618
1984486,Comfortable Brown Stone apartment ,Entire home/apt,40.67468,-73.94184,10239152
1985022,Large Light Filled Apartment,Private room,40.67148,-73.95698,10241822
1987371,"Williamsburg, prime loction, Brooklyn private room",Private room,40.71971,-73.95998,1525582
1987546,nice room in bedstuy A,Private room,40.68248,-73.95149,6885157
1987584,Home Sweet Room-HOMEY-Queens NYC!!,Private room,40.73943,-73.87475,4113132
1987627,1BD Upper West Side NYC,Entire home/apt,40.78918,-73.97927,10251511
1987949,3 Bedroom Apt. in Washington Height,Entire home/apt,40.84082,-73.93896,10252755
1988823,Family Friendly Apt in Quiet Building,Entire home/apt,40.81402,-73.94358,10256663
1989731,1br Near Everything in East Village,Entire home/apt,40.72886,-73.98036,1674102
1989838,Luxury 4 BD NYC Times Sq Apartment,Entire home/apt,40.76316,-73.98109,3185905
1989972,Cozy & Nice Bedroom in an Apt/NYC.,Private room,40.78813,-73.94495,10262420
1992751,Bushwick House,Entire home/apt,40.70618,-73.91669,10258336
1994398,Spring and Summer in New York - Near Central Park,Entire home/apt,40.76663,-73.98069,2719126
1994548,luxury bldg for the coming holiday,Entire home/apt,40.77,-73.94285,10280728
1997487,Luxury Doorman 1BR  Best part of NY,Entire home/apt,40.76485,-73.98752,374305
1997957,Winter Fun in Brooklyn!!!,Entire home/apt,40.67497,-73.95879,10294443
1998026,"Bright, serene apt in Fort Greene/Clinton Hill",Entire home/apt,40.69025,-73.96704,10294707
2000156,Nice & cozy -  15min to Times Square-,Private room,40.7838,-73.9482,3767367
2000576,3BR in a classic 1925 BK Limestone,Entire home/apt,40.66952,-73.94377,10263251
2000611,Cute brick wall apt. 2BR,Entire home/apt,40.71002,-73.95802,10304755
2003180,NEW YORK CITY HOME in MANHATTAN,Entire home/apt,40.8639,-73.92808,6716330
2003807,UWS MANHATTAN APT FOR SUPERBOWL WE,Entire home/apt,40.79321,-73.9694,10317189
2006452,Sunny Filled Room in Williamsburg,Private room,40.71044,-73.93987,4467316
2008122,Large 1 Bedroom Apt in Park Slope,Entire home/apt,40.66928,-73.98662,10335193
2008190,Private: The Grey Room,Private room,40.76273,-73.95866,8481125
2008227,Private Studio in Private Home,Private room,40.90804,-73.90005,9539641
2010624,Sunny and spacious 2 BR apartment,Entire home/apt,40.63524,-73.96602,10346273
2010787,Amazing Williamsburg/Greenpoint Apt w/ 2 Terraces!,Shared room,40.71861,-73.94362,1859395
2010971,Gorgeous 1BR brownstone,Entire home/apt,40.8083,-73.9439,4803115
2011212,West Village Charm and Quiet!,Entire home/apt,40.72778,-74.0086,7683195
2011692,STAYING IN MANHATTAN ,Private room,40.80446,-73.96366,2933058
2012104,"Spacious haven near Riverside park, subway, and CU",Private room,40.81615,-73.96156,10352213
2012368,Amazing Downtown With Rooftop,Entire home/apt,40.71695,-73.99178,1364042
2012424,Thanksgiving in Manhattan Luxury Suite,Entire home/apt,40.76542,-73.98081,275744
2012750,"LOVELY 1 BEDROOM APT, BATH + KIT+ LIVING ROOM",Entire home/apt,40.70493,-73.90795,10355206
2013807,Magic Manhattan with Rooftop,Entire home/apt,40.71914,-73.99174,1364042
2014701,Studio Apt. on Upper West Side,Entire home/apt,40.78021,-73.9805,10363037
2015094,Private room in Manhattan,Private room,40.86888,-73.92059,10364678
2015168,Cozy 2BD APT close to subway,Entire home/apt,40.68631,-73.95575,10365281
2015586,Wonderful bright Brooklyn apt,Entire home/apt,40.6841,-73.96691,7127362
2016579,Cozy Private room in Brooklyn,Private room,40.69641,-73.90994,8013034
2017012,W Village Luxury Apt. (Super Bowl),Entire home/apt,40.73967,-74.00933,10373126
2017397,☆ DESIGN Spacious ☆ 1 BR Sleeps 4 Brooklyn Museum,Entire home/apt,40.66687,-73.95619,2496464
2019755,Front Studio in Loft Apartment - Steiner Studios,Entire home/apt,40.69594,-73.96715,10383481
2019927,Beautiful Furnished 1 Bedroom apt; Wash Hts,Entire home/apt,40.86317,-73.92873,10384087
2020881,2 BR apt in East Village w private patio,Entire home/apt,40.73003,-73.98576,10387304
2021742,Cozy Apt in the heart of Manhattan!,Entire home/apt,40.74873,-73.98827,10390993
2022126,Midtown Manhattan Apt,Private room,40.74897,-73.98265,10392717
